module	caller	line	callee
app/app.py	get_or_create_app_secret	64	os.path.dirname
app/app.py	get_or_create_app_secret	68	(os.environ.get('BW_ADMIN_SECRET_KEY') or '').strip
app/app.py	get_or_create_app_secret	69	dbapi.connect
app/app.py	get_or_create_app_secret	66	os.makedirs
app/app.py	get_or_create_app_secret	71	conn.execute
app/app.py	get_or_create_app_secret	72	conn.execute
app/app.py	get_or_create_app_secret	79	conn.execute("SELECT value FROM admin_settings WHERE key='app_secret_key'").fetchone
app/app.py	get_or_create_app_secret	84	conn.execute
app/app.py	get_or_create_app_secret	88	conn.commit
app/app.py	get_or_create_app_secret	91	conn.close
app/app.py	get_or_create_app_secret	83	secrets.token_urlsafe
app/app.py	get_or_create_app_secret	68	os.environ.get
app/app.py	get_or_create_app_secret	79	conn.execute
app/app.py	get_or_create_app_secret	87	int
app/app.py	get_or_create_app_secret	87	time.time
app/app.py	table_columns	206	set
app/app.py	table_columns	204	conn.execute(f'PRAGMA table_info({table})').fetchall
app/app.py	table_columns	204	conn.execute
app/app.py	ensure_column	212	table_columns
app/app.py	ensure_column	213	conn.execute
app/app.py	normalize_mac_address	218	str(value or '').strip().lower
app/app.py	normalize_mac_address	219	''.join
app/app.py	normalize_mac_address	222	':'.join
app/app.py	normalize_mac_address	220	len
app/app.py	normalize_mac_address	218	str(value or '').strip
app/app.py	normalize_mac_address	222	range
app/app.py	normalize_mac_address	218	str
app/app.py	read_agent_json_request	227	request.get_data
app/app.py	read_agent_json_request	230	str(request.headers.get('Content-Encoding') or '').strip().lower
app/app.py	read_agent_json_request	241	len
app/app.py	read_agent_json_request	242	ValueError
app/app.py	read_agent_json_request	244	json.loads
app/app.py	read_agent_json_request	247	isinstance
app/app.py	read_agent_json_request	248	ValueError
app/app.py	read_agent_json_request	230	str(request.headers.get('Content-Encoding') or '').strip
app/app.py	read_agent_json_request	240	ValueError
app/app.py	read_agent_json_request	244	decoded.decode
app/app.py	read_agent_json_request	246	ValueError
app/app.py	read_agent_json_request	230	str
app/app.py	read_agent_json_request	235	gzip.GzipFile
app/app.py	read_agent_json_request	236	stream.read
app/app.py	read_agent_json_request	238	ValueError
app/app.py	read_agent_json_request	230	request.headers.get
app/app.py	read_agent_json_request	235	io.BytesIO
app/app.py	db	253	os.path.dirname
app/app.py	db	256	dbapi.connect
app/app.py	db	257	conn.execute
app/app.py	db	258	conn.execute
app/app.py	db	259	conn.execute
app/app.py	db	263	conn.execute
app/app.py	db	285	conn.execute
app/app.py	db	320	conn.execute
app/app.py	db	331	conn.execute
app/app.py	db	358	ensure_column
app/app.py	db	359	ensure_column
app/app.py	db	375	network_metric_columns.items
app/app.py	db	380	conn.execute
app/app.py	db	405	conn.execute
app/app.py	db	448	network_metric_columns.items
app/app.py	db	452	conn.execute
app/app.py	db	478	conn.execute
app/app.py	db	503	conn.execute
app/app.py	db	519	conn.execute
app/app.py	db	537	conn.execute
app/app.py	db	559	conn.execute
app/app.py	db	589	conn.execute
app/app.py	db	608	conn.execute
app/app.py	db	633	conn.execute
app/app.py	db	659	conn.execute
app/app.py	db	675	conn.execute
app/app.py	db	692	conn.execute
app/app.py	db	716	conn.execute
app/app.py	db	732	conn.execute
app/app.py	db	748	conn.execute
app/app.py	db	760	conn.execute
app/app.py	db	780	conn.execute
app/app.py	db	800	conn.execute
app/app.py	db	815	conn.execute
app/app.py	db	836	conn.execute
app/app.py	db	845	conn.execute
app/app.py	db	859	conn.execute
app/app.py	db	875	conn.execute
app/app.py	db	890	ensure_column
app/app.py	db	891	ensure_column
app/app.py	db	892	ensure_column
app/app.py	db	894	conn.execute
app/app.py	db	895	conn.execute
app/app.py	db	896	conn.execute
app/app.py	db	897	conn.execute
app/app.py	db	898	conn.execute
app/app.py	db	899	conn.execute
app/app.py	db	900	conn.execute
app/app.py	db	901	conn.execute
app/app.py	db	902	conn.execute
app/app.py	db	903	conn.execute
app/app.py	db	904	conn.execute
app/app.py	db	907	conn.execute
app/app.py	db	908	conn.execute
app/app.py	db	909	conn.execute
app/app.py	db	910	conn.execute
app/app.py	db	911	conn.execute
app/app.py	db	912	conn.execute
app/app.py	db	913	conn.execute
app/app.py	db	914	conn.execute
app/app.py	db	915	conn.execute
app/app.py	db	916	conn.execute
app/app.py	db	917	conn.execute
app/app.py	db	918	conn.execute
app/app.py	db	919	conn.execute
app/app.py	db	920	conn.execute
app/app.py	db	923	conn.execute
app/app.py	db	924	conn.execute
app/app.py	db	925	conn.execute
app/app.py	db	926	conn.execute
app/app.py	db	927	conn.execute
app/app.py	db	928	conn.execute
app/app.py	db	929	conn.execute
app/app.py	db	930	conn.execute
app/app.py	db	931	conn.execute
app/app.py	db	932	conn.execute
app/app.py	db	933	conn.execute
app/app.py	db	934	conn.execute
app/app.py	db	935	conn.execute
app/app.py	db	936	conn.execute
app/app.py	db	937	conn.execute
app/app.py	db	938	conn.execute
app/app.py	db	939	conn.execute
app/app.py	db	940	conn.execute
app/app.py	db	941	conn.execute
app/app.py	db	942	conn.execute
app/app.py	db	943	conn.execute
app/app.py	db	944	conn.execute
app/app.py	db	945	conn.execute
app/app.py	db	946	conn.execute
app/app.py	db	947	conn.execute
app/app.py	db	948	conn.execute
app/app.py	db	949	conn.execute
app/app.py	db	951	conn.executescript
app/app.py	db	1051	ensure_column
app/app.py	db	1052	ensure_column
app/app.py	db	1053	conn.executescript
app/app.py	db	1070	conn.commit
app/app.py	db	255	os.makedirs
app/app.py	db	356	ensure_column
app/app.py	db	357	ensure_column
app/app.py	db	376	ensure_column
app/app.py	db	449	ensure_column
app/app.py	rebuild_cache_if_empty	1075	db
app/app.py	rebuild_cache_if_empty	1122	conn.close
app/app.py	rebuild_cache_if_empty	1077	conn.execute('SELECT COUNT(*) FROM node_stats').fetchone
app/app.py	rebuild_cache_if_empty	1078	conn.execute('SELECT COUNT(*) FROM usage').fetchone
app/app.py	rebuild_cache_if_empty	1080	conn.execute
app/app.py	rebuild_cache_if_empty	1120	conn.commit
app/app.py	rebuild_cache_if_empty	1077	conn.execute
app/app.py	rebuild_cache_if_empty	1078	conn.execute
app/app.py	rebuild_inventory_from_usage	1127	db
app/app.py	rebuild_inventory_from_usage	1129	conn.execute
app/app.py	rebuild_inventory_from_usage	1141	conn.execute
app/app.py	rebuild_inventory_from_usage	1173	conn.commit
app/app.py	rebuild_inventory_from_usage	1175	conn.close
app/app.py	vm_live_status	1192	now_ts
app/app.py	vm_live_status	1192	int
app/app.py	admin_allowed	1204	get_dashboard_user
app/app.py	admin_allowed	1199	session.get
app/app.py	admin_allowed	1201	session.get
app/app.py	admin_allowed	1201	session.get
app/app.py	admin_allowed	1208	bool
app/app.py	admin_allowed	1208	clean_role
app/app.py	get_admin_setting	1212	db
app/app.py	get_admin_setting	1214	conn.execute('SELECT value FROM admin_settings WHERE key=?', (key,)).fetchone
app/app.py	get_admin_setting	1217	conn.close
app/app.py	get_admin_setting	1214	conn.execute
app/app.py	set_admin_setting	1221	db
app/app.py	set_admin_setting	1223	conn.execute
app/app.py	set_admin_setting	1229	conn.commit
app/app.py	set_admin_setting	1231	conn.close
app/app.py	set_admin_setting	1228	now_ts
app/app.py	get_admin_username	1235	get_admin_setting
app/app.py	get_admin_password_hash	1240	get_admin_setting
app/app.py	admin_is_configured	1244	bool
app/app.py	admin_is_configured	1244	get_admin_password_hash
app/app.py	set_admin_credentials	1249	set_admin_setting
app/app.py	set_admin_credentials	1250	set_admin_setting
app/app.py	set_admin_credentials	1252	upsert_dashboard_user
app/app.py	set_admin_credentials	1248	(username or 'admin').strip
app/app.py	set_admin_credentials	1250	generate_password_hash
app/app.py	clean_username	1256	(value or '').strip
app/app.py	clean_role	1260	(value or 'viewer').strip().lower
app/app.py	clean_role	1260	(value or 'viewer').strip
app/app.py	client_ip	1266	(request.headers.get('X-Forwarded-For') or '').split(',')[0].strip
app/app.py	client_ip	1267	request.headers.get
app/app.py	client_ip	1266	(request.headers.get('X-Forwarded-For') or '').split
app/app.py	client_ip	1266	request.headers.get
app/app.py	user_agent_short	1271	request.headers.get
app/app.py	log_account_event	1276	db
app/app.py	log_account_event	1278	conn.execute
app/app.py	log_account_event	1293	conn.execute
app/app.py	log_account_event	1294	conn.commit
app/app.py	log_account_event	1296	conn.close
app/app.py	log_account_event	1282	now_ts
app/app.py	log_account_event	1287	client_ip
app/app.py	log_account_event	1288	user_agent_short
app/app.py	log_account_event	1293	now_ts
app/app.py	log_node_event	1300	db
app/app.py	log_node_event	1302	conn.execute
app/app.py	log_node_event	1317	conn.execute
app/app.py	log_node_event	1318	conn.commit
app/app.py	log_node_event	1320	conn.close
app/app.py	log_node_event	1306	now_ts
app/app.py	log_node_event	1309	client_ip
app/app.py	log_node_event	1310	user_agent_short
app/app.py	log_node_event	1311	int
app/app.py	log_node_event	1312	int
app/app.py	log_node_event	1313	int
app/app.py	log_node_event	1317	now_ts
app/app.py	dashboard_allowed	1324	bool
app/app.py	dashboard_allowed	1324	session.get
app/app.py	dashboard_allowed	1324	session.get
app/app.py	dashboard_username	1328	session.get
app/app.py	dashboard_username	1328	session.get
app/app.py	dashboard_role	1332	session.get
app/app.py	dashboard_role	1332	session.get
app/app.py	require_dashboard	1336	dashboard_allowed
app/app.py	require_dashboard	1343	redirect
app/app.py	require_dashboard	1338	request.path.startswith
app/app.py	require_dashboard	1341	Response
app/app.py	require_dashboard	1343	url_for
app/app.py	require_dashboard	1339	jsonify
app/app.py	get_dashboard_user	1347	clean_username
app/app.py	get_dashboard_user	1350	db
app/app.py	get_dashboard_user	1352	conn.execute('\n            SELECT id, username, password_hash, role, is_active, created_at, updated_at, last_login\n            FROM dashboard_users\n            WHERE username=?\n        ', (username,)).fetchone
app/app.py	get_dashboard_user	1358	conn.close
app/app.py	get_dashboard_user	1352	conn.execute
app/app.py	dashboard_user_count	1362	db
app/app.py	dashboard_user_count	1366	conn.close
app/app.py	dashboard_user_count	1364	conn.execute('SELECT COUNT(*) FROM dashboard_users').fetchone
app/app.py	dashboard_user_count	1364	conn.execute
app/app.py	active_admin_count	1370	db
app/app.py	active_admin_count	1384	conn.close
app/app.py	active_admin_count	1378	conn.execute("\n            SELECT COUNT(*)\n            FROM dashboard_users\n            WHERE role='admin' AND is_active=1 AND id != ?\n        ", (int(exclude_user_id),)).fetchone
app/app.py	active_admin_count	1373	conn.execute("\n                SELECT COUNT(*)\n                FROM dashboard_users\n                WHERE role='admin' AND is_active=1\n            ").fetchone
app/app.py	active_admin_count	1378	conn.execute
app/app.py	active_admin_count	1373	conn.execute
app/app.py	active_admin_count	1382	int
app/app.py	emergency_admin_needed	1389	active_admin_count
app/app.py	get_dashboard_user_by_id	1393	db
app/app.py	get_dashboard_user_by_id	1395	conn.execute('\n            SELECT id, username, password_hash, role, is_active, created_at, updated_at, last_login\n            FROM dashboard_users\n            WHERE id=?\n        ', (int(user_id),)).fetchone
app/app.py	get_dashboard_user_by_id	1401	conn.close
app/app.py	get_dashboard_user_by_id	1395	conn.execute
app/app.py	get_dashboard_user_by_id	1399	int
app/app.py	current_dashboard_user	1405	session.get
app/app.py	current_dashboard_user	1410	dashboard_username
app/app.py	current_dashboard_user	1407	get_dashboard_user_by_id
app/app.py	current_dashboard_user	1411	get_dashboard_user
app/app.py	current_dashboard_user_id	1415	current_dashboard_user
app/app.py	current_dashboard_user_id	1416	int
app/app.py	is_last_enabled_admin	1420	get_dashboard_user_by_id
app/app.py	is_last_enabled_admin	1424	bool
app/app.py	is_last_enabled_admin	1424	clean_role
app/app.py	is_last_enabled_admin	1424	active_admin_count
app/app.py	bootstrap_dashboard_admin_from_settings	1431	get_admin_username
app/app.py	bootstrap_dashboard_admin_from_settings	1432	get_admin_password_hash
app/app.py	bootstrap_dashboard_admin_from_settings	1435	now_ts
app/app.py	bootstrap_dashboard_admin_from_settings	1436	db
app/app.py	bootstrap_dashboard_admin_from_settings	1429	dashboard_user_count
app/app.py	bootstrap_dashboard_admin_from_settings	1438	conn.execute
app/app.py	bootstrap_dashboard_admin_from_settings	1442	conn.commit
app/app.py	bootstrap_dashboard_admin_from_settings	1444	conn.close
app/app.py	upsert_dashboard_user	1448	clean_username
app/app.py	upsert_dashboard_user	1451	clean_role
app/app.py	upsert_dashboard_user	1452	now_ts
app/app.py	upsert_dashboard_user	1453	generate_password_hash
app/app.py	upsert_dashboard_user	1454	db
app/app.py	upsert_dashboard_user	1450	ValueError
app/app.py	upsert_dashboard_user	1456	conn.execute
app/app.py	upsert_dashboard_user	1466	conn.commit
app/app.py	upsert_dashboard_user	1468	conn.close
app/app.py	upsert_dashboard_user	1465	int
app/app.py	update_dashboard_user_login	1472	db
app/app.py	update_dashboard_user_login	1474	conn.execute
app/app.py	update_dashboard_user_login	1475	conn.commit
app/app.py	update_dashboard_user_login	1477	conn.close
app/app.py	update_dashboard_user_login	1474	now_ts
app/app.py	update_dashboard_user_login	1474	now_ts
app/app.py	get_dashboard_users	1481	db
app/app.py	get_dashboard_users	1483	conn.execute('\n            SELECT id, username, role, is_active, created_at, updated_at, last_login\n            FROM dashboard_users\n            ORDER BY role DESC, username COLLATE NOCASE ASC\n        ').fetchall
app/app.py	get_dashboard_users	1489	conn.close
app/app.py	get_dashboard_users	1483	conn.execute
app/app.py	set_dashboard_user_status	1493	db
app/app.py	set_dashboard_user_status	1495	conn.execute
app/app.py	set_dashboard_user_status	1496	conn.commit
app/app.py	set_dashboard_user_status	1498	conn.close
app/app.py	set_dashboard_user_status	1495	int
app/app.py	set_dashboard_user_status	1495	now_ts
app/app.py	set_dashboard_user_status	1495	int
app/app.py	delete_dashboard_user	1502	db
app/app.py	delete_dashboard_user	1504	conn.execute
app/app.py	delete_dashboard_user	1505	conn.commit
app/app.py	delete_dashboard_user	1507	conn.close
app/app.py	delete_dashboard_user	1504	int
app/app.py	reset_dashboard_user_password	1511	generate_password_hash
app/app.py	reset_dashboard_user_password	1512	db
app/app.py	reset_dashboard_user_password	1518	conn.commit
app/app.py	reset_dashboard_user_password	1520	conn.close
app/app.py	reset_dashboard_user_password	1515	conn.execute
app/app.py	reset_dashboard_user_password	1517	conn.execute
app/app.py	reset_dashboard_user_password	1515	now_ts
app/app.py	reset_dashboard_user_password	1515	int
app/app.py	reset_dashboard_user_password	1517	clean_role
app/app.py	reset_dashboard_user_password	1517	now_ts
app/app.py	reset_dashboard_user_password	1517	int
app/app.py	clean_log_type	1524	(log_type or 'account').strip().lower
app/app.py	clean_log_type	1524	(log_type or 'account').strip
app/app.py	clean_log_limit	1530	max
app/app.py	clean_log_limit	1530	min
app/app.py	clean_log_limit	1530	safe_int
app/app.py	clean_page	1534	max
app/app.py	clean_page	1534	safe_int
app/app.py	account_log_where	1541	like_pattern
app/app.py	account_log_where	1543	params.extend
app/app.py	node_log_where	1551	like_pattern
app/app.py	node_log_where	1553	params.extend
app/app.py	account_log_rows	1558	clean_log_limit
app/app.py	account_log_rows	1559	clean_page
app/app.py	account_log_rows	1561	account_log_where
app/app.py	account_log_rows	1562	db
app/app.py	account_log_rows	1565	conn.execute(f'\n            SELECT id, time, realm, event, username, role, source_ip, path, detail\n            FROM account_logs\n            {where}\n            ORDER BY time DESC, id DESC\n            LIMIT ? OFFSET ?\n        ', params + [limit, offset]).fetchall
app/app.py	account_log_rows	1574	conn.close
app/app.py	account_log_rows	1564	conn.execute(f'SELECT COUNT(*) FROM account_logs {where}', params).fetchone
app/app.py	account_log_rows	1572	int
app/app.py	account_log_rows	1565	conn.execute
app/app.py	account_log_rows	1564	conn.execute
app/app.py	node_log_rows	1578	clean_log_limit
app/app.py	node_log_rows	1579	clean_page
app/app.py	node_log_rows	1581	node_log_where
app/app.py	node_log_rows	1582	db
app/app.py	node_log_rows	1585	conn.execute(f'\n            SELECT id, time, event, node, source_ip, status_code, vm_count, iface_count, detail\n            FROM node_logs\n            {where}\n            ORDER BY time DESC, id DESC\n            LIMIT ? OFFSET ?\n        ', params + [limit, offset]).fetchall
app/app.py	node_log_rows	1594	conn.close
app/app.py	node_log_rows	1584	conn.execute(f'SELECT COUNT(*) FROM node_logs {where}', params).fetchone
app/app.py	node_log_rows	1592	int
app/app.py	node_log_rows	1585	conn.execute
app/app.py	node_log_rows	1584	conn.execute
app/app.py	delete_logs	1598	clean_log_type
app/app.py	delete_logs	1599	(mode or 'selected').strip().lower
app/app.py	delete_logs	1603	db
app/app.py	delete_logs	1625	conn.commit
app/app.py	delete_logs	1626	int
app/app.py	delete_logs	1628	conn.close
app/app.py	delete_logs	1599	(mode or 'selected').strip
app/app.py	delete_logs	1610	conn.execute
app/app.py	delete_logs	1622	','.join
app/app.py	delete_logs	1623	conn.execute
app/app.py	delete_logs	1607	node_log_where
app/app.py	delete_logs	1609	account_log_where
app/app.py	delete_logs	1620	conn.commit
app/app.py	delete_logs	1624	len
app/app.py	delete_logs	1616	safe_ids.append
app/app.py	delete_logs	1616	int
app/app.py	pagination_links	1632	clean_page
app/app.py	pagination_links	1633	clean_log_limit
app/app.py	pagination_links	1634	max
app/app.py	pagination_links	1635	min
app/app.py	pagination_links	1645	items.append
app/app.py	pagination_links	1650	sorted
app/app.py	pagination_links	1656	items.append
app/app.py	pagination_links	1658	min
app/app.py	pagination_links	1634	int
app/app.py	pagination_links	1640	url_for
app/app.py	pagination_links	1645	link
app/app.py	pagination_links	1653	items.append
app/app.py	pagination_links	1656	link
app/app.py	pagination_links	1634	math.ceil
app/app.py	pagination_links	1645	max
app/app.py	pagination_links	1652	items.append
app/app.py	pagination_links	1653	link
app/app.py	pagination_links	1656	min
app/app.py	pagination_links	1661	int
app/app.py	pagination_links	1662	''.join
app/app.py	pagination_links	1642	escape
app/app.py	pagination_links	1642	escape
app/app.py	pagination_links	1639	escape
app/app.py	pagination_links	1642	str
app/app.py	pagination_links	1639	str
app/app.py	safe_next_url	1668	(value or '').strip
app/app.py	safe_next_url	1671	url_for
app/app.py	safe_next_url	1669	value.startswith
app/app.py	safe_next_url	1669	value.startswith
app/app.py	csrf_token	1675	session.get
app/app.py	csrf_token	1677	secrets.token_urlsafe
app/app.py	require_admin	1683	bootstrap_dashboard_admin_from_settings
app/app.py	require_admin	1684	emergency_admin_needed
app/app.py	require_admin	1687	redirect
app/app.py	require_admin	1688	admin_allowed
app/app.py	require_admin	1692	redirect
app/app.py	require_admin	1694	Response
app/app.py	require_admin	1684	admin_is_configured
app/app.py	require_admin	1686	Response
app/app.py	require_admin	1687	url_for
app/app.py	require_admin	1690	Response
app/app.py	require_admin	1692	url_for
app/app.py	require_admin	1693	request.form.get
app/app.py	require_admin	1693	session.get
app/app.py	admin_form	1700	fields.items
app/app.py	admin_form	1699	escape
app/app.py	admin_form	1704	escape
app/app.py	admin_form	1704	escape
app/app.py	admin_form	1706	escape
app/app.py	admin_form	1699	csrf_token
app/app.py	admin_form	1701	escape
app/app.py	admin_form	1701	escape
app/app.py	admin_form	1701	str
app/app.py	now_ts	1712	int
app/app.py	now_ts	1712	time.time
app/app.py	period_label	1716	PERIOD_LABELS.get
app/app.py	period_seconds	1720	PERIODS.get
app/app.py	clean_period	1724	PERIOD_ALIASES.get
app/app.py	clean_period	1724	str
app/app.py	clean_period	1724	str
app/app.py	clean_sort_order	1759	str(order).lower
app/app.py	clean_sort_order	1759	str
app/app.py	reverse_order	1763	clean_sort_order
app/app.py	range_for_period	1767	now_ts
app/app.py	range_for_period	1768	period_seconds
app/app.py	bucket_for	1773	int
app/app.py	resolve_snapshot_bucket	1799	clean_period
app/app.py	resolve_snapshot_bucket	1806	int
app/app.py	resolve_snapshot_bucket	1801	conn.execute('SELECT MAX(bucket) FROM node_push_snapshots WHERE node=?', (node,)).fetchone
app/app.py	resolve_snapshot_bucket	1805	conn.execute('SELECT MAX(bucket) FROM node_push_snapshots').fetchone
app/app.py	resolve_snapshot_bucket	1809	bool
app/app.py	resolve_snapshot_bucket	1810	_snapshot_bucket_candidates_sql
app/app.py	resolve_snapshot_bucket	1812	conn.execute(f'SELECT MAX(bucket) FROM ({union_sql})', bind).fetchone
app/app.py	resolve_snapshot_bucket	1813	int
app/app.py	resolve_snapshot_bucket	1817	conn.execute(f'SELECT MAX(bucket) FROM ({union_sql}) WHERE bucket<=?', bind + [target]).fetchone
app/app.py	resolve_snapshot_bucket	1820	int
app/app.py	resolve_snapshot_bucket	1826	max
app/app.py	resolve_snapshot_bucket	1828	conn.execute('SELECT MAX(bucket) FROM node_push_snapshots WHERE node=? AND bucket<=?', (node, target)).fetchone
app/app.py	resolve_snapshot_bucket	1832	int
app/app.py	resolve_snapshot_bucket	1838	conn.execute('SELECT MAX(bucket) FROM node_push_snapshots WHERE bucket<=?', (target,)).fetchone
app/app.py	resolve_snapshot_bucket	1841	int
app/app.py	resolve_snapshot_bucket	1844	int
app/app.py	resolve_snapshot_bucket	1816	max
app/app.py	resolve_snapshot_bucket	1822	conn.execute(f'SELECT MIN(bucket) FROM ({union_sql})', bind).fetchone
app/app.py	resolve_snapshot_bucket	1823	int
app/app.py	resolve_snapshot_bucket	1834	conn.execute('SELECT MIN(bucket) FROM node_push_snapshots WHERE node=?', (node,)).fetchone
app/app.py	resolve_snapshot_bucket	1843	conn.execute('SELECT MIN(bucket) FROM node_push_snapshots').fetchone
app/app.py	resolve_snapshot_bucket	1801	conn.execute
app/app.py	resolve_snapshot_bucket	1805	conn.execute
app/app.py	resolve_snapshot_bucket	1812	conn.execute
app/app.py	resolve_snapshot_bucket	1817	conn.execute
app/app.py	resolve_snapshot_bucket	1826	period_seconds
app/app.py	resolve_snapshot_bucket	1828	conn.execute
app/app.py	resolve_snapshot_bucket	1838	conn.execute
app/app.py	resolve_snapshot_bucket	1816	period_seconds
app/app.py	resolve_snapshot_bucket	1822	conn.execute
app/app.py	resolve_snapshot_bucket	1834	conn.execute
app/app.py	resolve_snapshot_bucket	1843	conn.execute
app/app.py	resolve_table_snapshot_bucket	1853	conn.execute(f'\n        SELECT bucket\n        FROM {table}\n        WHERE node=? AND bucket BETWEEN ? AND ?\n        GROUP BY bucket\n        ORDER BY ABS(bucket - ?) ASC, bucket DESC\n        LIMIT 1\n        ', (node, target_bucket - CACHE_BUCKET_SECONDS, target_bucket + CACHE_BUCKET_SECONDS, target_bucket)).fetchone
app/app.py	resolve_table_snapshot_bucket	1864	int
app/app.py	resolve_table_snapshot_bucket	1853	conn.execute
app/app.py	fmt_full	1870	datetime.fromtimestamp(int(ts), TZ).strftime
app/app.py	fmt_full	1870	datetime.fromtimestamp
app/app.py	fmt_full	1870	int
app/app.py	fmt_range	1876	datetime.fromtimestamp(int(ts), TZ).strftime
app/app.py	fmt_range	1876	datetime.fromtimestamp
app/app.py	fmt_range	1876	int
app/app.py	fmt_push	1882	datetime.fromtimestamp(int(ts), TZ).strftime
app/app.py	fmt_push	1882	datetime.fromtimestamp
app/app.py	fmt_push	1882	int
app/app.py	human	1886	float
app/app.py	human_rate	1895	human
app/app.py	fmt_pps	1899	float
app/app.py	fmt_pps	1902	fmt_pps_value
app/app.py	fmt_pps	1902	float
app/app.py	fmt_pps_value	1906	float
app/app.py	fmt_ram_pair	1915	float
app/app.py	fmt_ram_pair	1916	float
app/app.py	fmt_ram_pair	1921	fmt_kib
app/app.py	fmt_ram_pair	1920	fmt_kib
app/app.py	fmt_ram_pair	1920	fmt_kib
app/app.py	fmt_metric_value	1925	float
app/app.py	fmt_metric_value	1927	human
app/app.py	fmt_metric_value	1929	human_rate
app/app.py	fmt_metric_value	1931	fmt_pps_value
app/app.py	fmt_metric_value	1937	fmt_percent
app/app.py	fmt_metric_value	1939	str
app/app.py	fmt_metric_value	1941	str
app/app.py	fmt_metric_value	1939	int
app/app.py	fmt_metric_value	1941	int
app/app.py	fmt_metric_value	1935	int
app/app.py	fmt_mbps	1946	float
app/app.py	fmt_mbps	1949	float
app/app.py	fmt_percent	1953	float
app/app.py	pct_clamp	1957	max
app/app.py	pct_clamp	1957	min
app/app.py	pct_clamp	1957	float
app/app.py	pct_of_ref	1961	float
app/app.py	pct_of_ref	1964	pct_clamp
app/app.py	pct_of_ref	1964	float
app/app.py	ram_percent	1968	float
app/app.py	ram_percent	1971	pct_clamp
app/app.py	ram_percent	1971	float
app/app.py	vm_core_cpu_percent	1981	max
app/app.py	vm_core_cpu_percent	1982	max
app/app.py	vm_core_cpu_percent	1981	float
app/app.py	vm_core_cpu_percent	1982	safe_int
app/app.py	fmt_vm_cpu	1989	vm_core_cpu_percent
app/app.py	fmt_vm_cpu_with_vcpu	1993	fmt_vm_cpu
app/app.py	fmt_vm_cpu_with_vcpu	1993	int
app/app.py	fmt_kib	1997	human
app/app.py	fmt_kib	1997	float
app/app.py	safe_int	2002	int
app/app.py	safe_float	2009	float
app/app.py	clean_network_sample_quality	2015	str(value or 'LEGACY').strip().upper
app/app.py	clean_network_sample_quality	2015	str(value or 'LEGACY').strip
app/app.py	clean_network_sample_quality	2015	str
app/app.py	network_sample_quality_rank	2020	{'LEGACY': 0, 'NO_DATA': 0, 'GOOD': 1, 'DEGRADED': 2, 'POOR': 3}.get
app/app.py	network_sample_quality_rank	2021	clean_network_sample_quality
app/app.py	network_quality_from_rank	2026	safe_int
app/app.py	network_sample_badge	2031	clean_network_sample_quality
app/app.py	network_sample_badge	2032	max
app/app.py	network_sample_badge	2033	max
app/app.py	network_sample_badge	2034	max
app/app.py	network_sample_badge	2035	{'GOOD': 'active', 'DEGRADED': 'yellow', 'POOR': 'red', 'NO_DATA': 'stale', 'LEGACY': 'stale'}.get
app/app.py	network_sample_badge	2032	safe_int
app/app.py	network_sample_badge	2033	safe_int
app/app.py	network_sample_badge	2034	safe_float
app/app.py	network_sample_badge	2037	escape
app/app.py	network_sample_badge	2037	escape
app/app.py	clean_ip_sequence	2050	set
app/app.py	clean_ip_sequence	2044	isinstance
app/app.py	clean_ip_sequence	2052	str(item or '').strip
app/app.py	clean_ip_sequence	2055	seen.add
app/app.py	clean_ip_sequence	2056	result.append
app/app.py	clean_ip_sequence	2057	len
app/app.py	clean_ip_sequence	2052	str
app/app.py	decode_ip_json	2067	clean_ip_sequence
app/app.py	decode_ip_json	2064	json.loads
app/app.py	like_pattern	2071	(q or '').strip
app/app.py	clean_vm_status	2076	(status or 'active').strip().lower
app/app.py	clean_vm_status	2085	aliases.get
app/app.py	clean_vm_status	2076	(status or 'active').strip
app/app.py	vm_status_label	2091	clean_vm_status
app/app.py	vm_status_label	2092	{'active': 'Active', 'missing': 'Missing', 'pending_migration': 'Pending', 'migrated': 'Migrated', 'purged': 'Purged', 'all': 'All'}.get
app/app.py	vm_status_sql	2104	clean_vm_status
app/app.py	vm_status_badge	2122	clean_vm_status
app/app.py	vm_status_badge	2135	escape
app/app.py	vm_status_badge	2135	vm_status_label(status).upper
app/app.py	vm_status_badge	2135	vm_status_label
app/app.py	vm_status_tabs	2139	clean_vm_status
app/app.py	vm_status_tabs	2150	url_for
app/app.py	vm_status_tabs	2160	links.append
app/app.py	vm_status_tabs	2166	escape
app/app.py	vm_status_tabs	2168	int
app/app.py	vm_status_tabs	2171	''.join
app/app.py	vm_status_tabs	2166	vm_status_label
app/app.py	vm_status_tabs	2160	escape
app/app.py	vm_status_tabs	2160	escape
app/app.py	_presence_upsert_seen	2178	conn.execute
app/app.py	_presence_upsert_seen	2206	conn.execute
app/app.py	_mark_missing_on_node	2230	conn.execute("\n        SELECT vm_uuid, missing_since, missing_count, status\n        FROM vm_node_presence\n        WHERE node=?\n          AND status IN ('active', 'pending_migration')\n    ", (node,)).fetchall
app/app.py	_mark_missing_on_node	2239	int
app/app.py	_mark_missing_on_node	2241	conn.execute
app/app.py	_mark_missing_on_node	2246	conn.execute
app/app.py	_mark_missing_on_node	2230	conn.execute
app/app.py	_mark_missing_on_node	2240	int
